 in-phase amplitude spherical harmonic coefficient model
  3.986004415   6378137.00      0.0125  15.109
     1     0  6.5903198287645555E-08  0.0000000000000000E+00
     1     1  1.5240516629077581E-07  5.7951321248044328E-08
     2     0 -5.7814583755192402E-08  0.0000000000000000E+00
     2     1 -1.2516461534590160E-07  4.0544690100211642E-07
     2     2  2.1949060455422537E-07  1.0242177186767031E-08
     3     0  9.0768116689641474E-08  0.0000000000000000E+00
     3     1 -9.5854177450052917E-08 -4.4668143259140865E-08
     3     2  3.0063156703588929E-08 -1.8774308606019719E-07
     3     3 -4.2783023571025517E-07  4.1396166983007265E-07
     4     0  3.2711869580001460E-08  0.0000000000000000E+00
     4     1 -4.6487468145242951E-07 -2.3362653888928737E-07
     4     2  8.6814483884711280E-08 -9.6197799543971928E-08
     4     3 -1.3141697580775252E-07 -3.0079413936622256E-08
     4     4  1.3076228191336868E-07 -4.5611295919452743E-07
     5     0 -9.9131485957863068E-08  0.0000000000000000E+00
     5     1  3.3578826930863412E-07  3.4497390404696764E-08
     5     2  1.2656183287734886E-07  7.1832565788201376E-08
     5     3  2.7384955298177867E-08  7.9413966351201467E-08
     5     4  4.2022891056705375E-08 -4.8636890116949725E-08
     5     5  2.0804987081028891E-07 -1.0443727027545874E-07
     6     0 -4.3017043106860960E-08  0.0000000000000000E+00
     6     1 -1.0426125497897047E-07  6.6847056716976856E-08
     6     2  2.5492406035838667E-08  1.0627507369102078E-07
     6     3 -3.0503099232057554E-08  1.3261017007941749E-07
     6     4  1.5777424566944443E-07  2.0330650367650422E-08
     6     5 -1.6985172238624879E-08 -1.2758790988356413E-07
     6     6 -9.1508738699079497E-08 -3.3836904351190577E-08
     7     0  2.0241063331344637E-08  0.0000000000000000E+00
     7     1  1.7439827037105379E-07 -2.3423201601442536E-08
     7     2 -5.0323985341353351E-08  1.3541079855693015E-07
     7     3 -5.9904369483136006E-08 -1.6935313931539621E-08
     7     4  1.2570583866953579E-07  2.0909645523965840E-09
     7     5 -6.2679670311607920E-08  2.2338860376266833E-09
     7     6 -1.0601587127954179E-08  8.6311553696454966E-08
     7     7  1.6231865548923133E-07  4.5505199238408987E-08
     8     0  3.6504879800292689E-08  0.0000000000000000E+00
     8     1 -1.6264253312564330E-08 -2.6529923682521575E-08
     8     2 -9.0715282112899479E-08 -3.3597400678040578E-08
     8     3 -7.4050816688974760E-08  3.8070111944057163E-09
     8     4  5.9359505985141366E-08 -5.1665544412830340E-08
     8     5 -9.2437328333833374E-08  7.7085624357748937E-08
     8     6 -8.0895931845543135E-08  1.1894052461370049E-08
     8     7  2.0073442967906955E-09  6.5965591689272712E-08
     8     8  3.7808987032164816E-08  1.6866321763648605E-07
     9     0  6.3634228791034678E-08  0.0000000000000000E+00
     9     1  9.0118032895351925E-08 -1.2378469836314904E-08
     9     2 -2.9119921514403466E-08  7.8346181348954572E-08
     9     3 -1.8874313189138031E-08 -2.6501323954232485E-08
     9     4  3.2853478994037299E-08 -1.7802656974853746E-08
     9     5 -6.2788346696646923E-08  3.6431574030489614E-08
     9     6 -5.1575022500229916E-08 -3.2471089706419587E-08
     9     7 -1.7225858154374910E-08  6.7034248388517366E-08
     9     8  1.7751440870193653E-08  1.3359803548960257E-08
     9     9 -1.1831411151766114E-07 -4.5313330246278075E-08
    10     0  2.3806490026092379E-08  0.0000000000000000E+00
    10     1  8.5620858280923325E-09  1.2739400243006607E-08
    10     2 -8.3925559098790321E-08 -9.8544134376571838E-08
    10     3  3.7600630922984494E-08  2.5080176677831969E-09
    10     4  6.2773976550465652E-09  2.2879739869993251E-09
    10     5  1.2798289621195209E-09 -5.4478831010052049E-09
    10     6  4.6433010570462799E-09 -3.4906696095344879E-08
    10     7  8.5685162119189733E-08 -2.2668127013318143E-08
    10     8 -5.1269295414268143E-08 -4.8556074603781210E-08
    10     9 -1.4214706203749121E-07 -1.8875632059449247E-08
    10    10  1.7610028766580298E-08 -6.7407123496600540E-08
    11     0  5.9426162876518321E-08  0.0000000000000000E+00
    11     1 -1.4432469930309008E-08 -1.2975211389590956E-09
    11     2  6.4070691896196729E-09  6.9183991315696948E-08
    11     3  9.2137175502738644E-08 -2.7318419152709358E-08
    11     4  6.9296046226590758E-08  1.9307141208128910E-08
    11     5 -1.7731997942145376E-08 -3.1095827862873931E-09
    11     6  7.6922343860781330E-08 -1.6199737517541722E-08
    11     7  5.2984675877598085E-08 -4.3749893713431685E-08
    11     8 -2.4053506152698302E-08 -1.2187960365748633E-08
    11     9  1.9809785687351891E-09 -3.2750357708633121E-08
    11    10 -2.6302317466249595E-08 -8.9715045612662647E-08
    11    11  2.5768623219805668E-08  7.2576175074971257E-08
    12     0  1.9400375205154429E-08  0.0000000000000000E+00
    12     1  2.7578352697364395E-09  1.4403972883939598E-08
    12     2 -3.3723197805160466E-08 -4.3797053117556591E-08
    12     3  6.1475155851967119E-08  1.1991235305967586E-08
    12     4 -1.3069996901004994E-08  7.4792928067659712E-08
    12     5 -1.1618190290370994E-08 -2.8415770263758315E-08
    12     6  5.6870874985257802E-09 -5.0232383720224881E-09
    12     7 -3.6829002373273966E-08 -1.5252754816290295E-08
    12     8 -2.7553651921589046E-08  1.0194832303234429E-08
    12     9 -1.8037465807828207E-09 -6.1759444206561570E-08
    12    10 -3.9224926346917317E-08  1.1592147259639190E-09
    12    11  1.0294204193101845E-07  3.1670413999780669E-08
    12    12 -5.2381077807056273E-08  3.0744308071280939E-08
    13     0 -1.8519606375277153E-08  0.0000000000000000E+00
    13     1 -8.3309611922302493E-08  1.2669108662709519E-08
    13     2  2.4164590825932797E-08  4.6438327224320904E-08
    13     3 -2.7717710974479560E-08  1.3124915695661941E-09
    13     4 -3.5375767780031606E-09  1.5261507917614495E-08
    13     5 -2.9570852037519212E-08 -5.3764171791287243E-08
    13     6 -1.0189966296241392E-08 -2.9760740724241139E-08
    13     7  1.0594721557899842E-09  1.8265426451960289E-08
    13     8 -5.6997881942738820E-08 -3.6397341439538867E-08
    13     9  2.8816029017510187E-08  3.7089154387140737E-09
    13    10  5.7590538227928825E-08  3.9840248846575375E-08
    13    11  3.4330096930138693E-08 -4.3360484267343511E-08
    13    12 -1.4005886757777582E-08  2.9892068766125183E-08
    13    13  3.4753047774149470E-10 -5.3043337094382538E-08
    14     0 -5.2718140576044139E-08  0.0000000000000000E+00
    14     1 -1.5768949567047938E-09 -1.0511399281089581E-08
    14     2 -3.5016470329723872E-08 -1.2596734105528031E-07
    14     3 -2.0364660909526270E-09  1.3538064899680208E-08
    14     4 -6.9429537785576242E-08 -4.3855173096841386E-08
    14     5 -1.3010243633576333E-08 -6.6244273422306042E-08
    14     6  1.5835138355814742E-08  9.7583934111900961E-09
    14     7  1.4884532962340208E-08  3.0597136541102947E-08
    14     8 -3.1856688478464439E-08  3.2863033685393030E-08
    14     9  5.7910059304133542E-08  7.0563482854248658E-08
    14    10  3.5196545553374974E-08  2.5290101748700323E-08
    14    11 -5.5846104901771395E-08  4.2587510779864267E-08
    14    12  3.0903496229511764E-08  5.0670847391850178E-08
    14    13 -2.3881818135759420E-08 -4.9431078677132848E-08
    14    14  5.0708428503299722E-08  4.9920666217340977E-09
    15     0 -2.2674774896806900E-08  0.0000000000000000E+00
    15     1 -2.7103659652215597E-08 -3.6685357663673355E-08
    15     2  8.5792716519747789E-08  1.1944200090878135E-08
    15     3  5.1354959316412813E-08  1.1753341983612269E-08
    15     4  1.3044736206496752E-08 -4.0172584497027785E-09
    15     5  9.0332000113316578E-09 -9.2123710441836001E-09
    15     6 -1.2100478020980531E-08  1.1652900250368978E-08
    15     7 -2.5726700775953069E-08  5.1536431789646585E-08
    15     8 -3.1443933973082887E-08  4.2440125146071968E-08
    15     9  2.6174320242250675E-08  4.1793488020246346E-09
    15    10 -3.4475291745256585E-08  1.7457122050695003E-08
    15    11 -5.4991791426003782E-08 -8.5140448779416793E-09
    15    12  6.8819755636766296E-09 -4.5528497909783747E-08
    15    13 -5.0806235064873331E-08  1.1279505094737027E-08
    15    14  2.2750653761566368E-08  1.4237338683657264E-08
    15    15 -9.5122978157266556E-09  3.5090915932519882E-08
    16     0  2.2440492708800594E-08  0.0000000000000000E+00
    16     1  6.6412017999075977E-09  5.4365713295633950E-08
    16     2  4.0918370344656676E-08 -1.0281043177741106E-08
    16     3 -4.7818656090445863E-08  3.9067036677588003E-08
    16     4 -1.7357872113146735E-08  1.6363979737827008E-08
    16     5 -2.5906717167188376E-08 -6.6971257497939744E-08
    16     6 -3.5485120535000735E-08  2.2617712496782129E-08
    16     7 -4.5239565197042453E-08  1.4876526884088746E-09
    16     8  8.0933882634020338E-09 -1.9170029555457193E-08
    16     9 -1.8421594696104726E-08 -2.9185777455852511E-08
    16    10  4.1960259540636993E-09  3.1554779485916436E-09
    16    11 -2.8209752884552926E-08 -7.6992691121194755E-08
    16    12 -9.9314268154686010E-10 -1.9392539932826647E-08
    16    13  4.2270946140969746E-08  2.9135352198331321E-08
    16    14  1.2657901100874093E-08 -7.0154469467574864E-09
    16    15 -5.3513041650948397E-09  4.4740921575418606E-08
    16    16 -8.9245994807906413E-09 -1.0765731448454868E-08
    17     0 -3.5467056951833277E-08  0.0000000000000000E+00
    17     1  2.2394498397368691E-08 -6.1075077087808136E-09
    17     2  5.9911358991557932E-08  3.0278917084161868E-08
    17     3 -2.1936143700048387E-08  4.5060560457224111E-08
    17     4  5.9992901249664865E-08 -8.2213748390954525E-09
    17     5 -2.6707990258263989E-09 -3.9062793104917763E-08
    17     6 -4.5458282203270368E-09  1.0206144644015321E-08
    17     7 -1.1844177647453516E-08 -5.0022292002318504E-08
    17     8  1.7570246757121899E-08 -1.5491988427039810E-08
    17     9  1.8101601521948122E-08 -2.5999914005443782E-08
    17    10  2.6709192932461381E-08 -1.5700154493148301E-09
    17    11 -4.6750001723841192E-08 -2.7099061659695282E-08
    17    12  2.1978966759638262E-08  3.1554635118326850E-08
    17    13  3.9776871869855775E-08  4.2234839046309074E-09
    17    14 -6.5098047118076489E-08  1.7774029502381114E-08
    17    15 -1.5885525064377556E-08  1.2000603359307962E-08
    17    16 -6.6591276994443725E-09 -9.5412893844687283E-09
    17    17  3.9797203781409855E-08  1.1200582335596493E-08
    18     0 -8.0848710032981291E-09  0.0000000000000000E+00
    18     1  2.5211455369335872E-08 -1.2534048705933261E-08
    18     2 -5.0846888518700738E-08  4.8077530987084677E-10
    18     3 -2.9906685915908293E-08  6.2178731490822885E-09
    18     4 -3.9487056976706425E-08 -6.1642948322750762E-08
    18     5  1.7896198856536333E-08 -4.0366982756393263E-08
    18     6  1.6854371821362908E-08  3.4028519545771521E-09
    18     7 -2.5661794115386394E-08 -2.5561030712581803E-09
    18     8  5.5725789493194914E-08  1.0971558098199539E-08
    18     9  2.2053660790050610E-08  1.2696612155329752E-08
    18    10 -1.8806032251028445E-08  1.8956222091425655E-09
    18    11  1.7532581989505752E-09  2.7801792188452039E-08
    18    12  1.5825015143546008E-08  1.4623161994049567E-08
    18    13 -1.8682121594330515E-08 -6.4149859491209539E-09
    18    14 -2.0946645268382292E-08  3.3964687307109099E-09
    18    15 -2.7610072543242960E-08 -3.6439905037669653E-08
    18    16 -7.0385644891129949E-09 -4.4910786929968758E-08
    18    17  2.4167502111042623E-08 -4.3501375235196665E-09
    18    18 -4.1304104255922176E-09  5.4546140169437581E-08
    19     0  8.6201936963609059E-09  0.0000000000000000E+00
    19     1  4.9923573415623169E-08 -2.2270938202793976E-08
    19     2  3.5043994548986760E-08  2.6870729897655953E-08
    19     3  1.1042302024964032E-08 -1.7429618318442409E-08
    19     4  2.4183109074041424E-08  7.3175851206008445E-09
    19     5  2.4389701847654983E-08 -1.8720500432991128E-08
    19     6 -2.3184430139604770E-08  1.0557532565958166E-09
    19     7 -3.5468039150448480E-09  2.2740093351128429E-08
    19     8  2.4625444886041011E-08  2.6698793856575243E-08
    19     9 -1.1672485881248809E-08  2.8010240667422289E-08
    19    10 -2.0482116332175536E-08  3.4896268406164775E-08
    19    11  2.3314989771161292E-08 -6.8755506301546679E-09
    19    12  5.6175156222010641E-09  2.1506113664093855E-09
    19    13 -1.3304252497026683E-08 -1.5467548044110262E-09
    19    14  1.5290346829322929E-08 -3.7453850261100848E-08
    19    15 -2.6692476659998154E-08 -1.8182698731116834E-08
    19    16  2.1504543269994438E-08 -7.0859752853048718E-09
    19    17  2.1150458694748227E-08  9.1536278118558632E-09
    19    18 -1.2758377017656200E-08  2.1778865488621629E-08
    19    19 -5.8451600567030045E-08 -3.0003942897448546E-09
    20     0  2.6787020786697149E-08  0.0000000000000000E+00
    20     1  7.5551044085472927E-09  1.7644020834759502E-08
    20     2 -3.2120400055529529E-08  1.9055043616983131E-08
    20     3 -9.6847877354058421E-09 -2.2074017232448593E-08
    20     4  6.5207248619176519E-09 -3.2243399631413290E-08
    20     5 -1.3731621507698420E-08 -8.5490302849062806E-09
    20     6 -3.7285461141278019E-08  3.7947575552095523E-08
